ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target,,
5046205,Male,Yes,Yes,No,No,No,Yes,2,4,30,90000,60.10801043,0,Pensioner,Lower secondary,Married,House / apartment,Other,No,,
5046208,Male,No,Yes,No,No,No,No,1,3,12,157500,33.06844083,7.466272408,Working,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5046212,Female,No,Yes,No,No,No,Yes,0,2,14,81000,56.95120365,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046213,Female,No,Yes,No,No,No,Yes,0,2,11,112500,62.39142488,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046232,Male,Yes,Yes,Yes,Yes,Yes,No,0,1,26,112500,28.6795759,7.548409618,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,No,,
5046236,Female,No,Yes,No,No,No,No,1,3,49,180000,52.67733081,9.464944523,Working,Higher education,Married,House / apartment,Managers,No,,
5046238,Male,Yes,Yes,No,Yes,No,Yes,0,2,40,112500,50.94971149,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046241,Male,Yes,No,No,No,No,No,2,4,55,292500,36.12668296,3.466190271,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5046245,Female,No,Yes,No,Yes,No,Yes,0,2,48,112500,57.06619575,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046259,Female,No,Yes,Yes,No,No,No,0,2,28,157500,49.30422938,6.464198443,State servant,Secondary / secondary special,Married,House / apartment,Other,No,,
5046261,Female,No,Yes,No,No,No,Yes,0,1,4,333000,60.83081788,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5046268,Female,Yes,Yes,No,No,No,No,1,2,4,157500,29.21620567,3.466190271,Working,Secondary / secondary special,Single / not married,House / apartment,Private service staff,No,,
5046273,Male,Yes,Yes,Yes,Yes,No,No,1,3,24,58500,37.75847553,7.715421946,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5046276,Female,No,No,No,Yes,No,No,1,3,53,99000,44.47182351,8.961169634,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Accountants,No,,
5046281,Female,Yes,Yes,No,No,No,No,0,2,54,90000,30.5550422,5.212974941,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Yes,,
5046282,Female,No,Yes,No,No,No,Yes,0,2,22,67050,66.5448298,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5046286,Female,Yes,Yes,No,No,No,Yes,0,1,45,90000,57.67674901,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,No,,
5046296,Female,Yes,Yes,No,No,No,No,1,3,44,72000,46.91677447,3.466190271,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5046300,Male,Yes,Yes,No,Yes,No,No,0,2,26,540000,54.96074526,17.38023368,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5046308,Female,Yes,Yes,Yes,Yes,Yes,No,0,2,36,135000,28.70969288,2.798140961,Working,Higher education,Married,House / apartment,Sales staff,No,,
5046309,Female,No,Yes,No,No,No,Yes,0,2,4,90000,63.32505116,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046310,Male,No,Yes,No,Yes,No,No,0,1,4,157500,32.4688392,2.798140961,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,No,,
5046313,Male,Yes,Yes,No,Yes,No,No,0,2,48,315000,59.14152926,4.380651211,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,No,,
5046317,Female,No,Yes,Yes,Yes,No,No,0,2,42,180000,45.20284469,7.633284735,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,No,,
5046321,Female,No,Yes,No,Yes,No,Yes,0,2,27,135000,63.02388139,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046323,Female,No,Yes,No,Yes,No,No,1,3,39,157500,42.34446977,6.212310999,Commercial associate,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,No,,
5046329,Female,No,Yes,No,No,No,Yes,0,2,43,90000,56.74586063,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046333,Female,Yes,Yes,No,No,No,No,1,3,23,112500,36.81937343,6.631210771,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5046334,Female,No,No,No,No,No,No,0,2,21,112500,65.88499422,5.960423554,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,No,,
5046336,Female,No,No,Yes,No,No,No,1,3,20,85500,27.97319589,2.464116306,Working,Secondary / secondary special,Civil marriage,House / apartment,Accountants,No,,
5046338,Male,No,Yes,Yes,No,No,No,1,3,11,180000,28.96979404,4.632538656,Working,Lower secondary,Married,House / apartment,Other,No,,
5046349,Male,Yes,No,No,No,No,No,0,2,11,202500,44.41980328,7.047372636,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5046360,Female,No,Yes,Yes,Yes,No,No,0,2,54,90000,39.3875302,0.380569074,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,Yes,,
5046364,Female,No,No,No,No,No,No,0,2,36,139500,41.12610115,3.381315154,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,No,,
5046366,Female,No,Yes,No,Yes,No,Yes,0,2,12,279000,59.9409981,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046369,Female,No,Yes,No,No,No,No,0,1,42,120150,60.8362937,2.546253516,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Security staff,No,,
5046373,Female,No,No,No,No,No,No,0,2,18,180000,53.54798524,5.212974941,Working,Incomplete higher,Married,House / apartment,Laborers,No,,
5046384,Female,No,Yes,No,Yes,No,Yes,0,2,5,117000,58.66787135,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5046398,Female,No,Yes,No,No,No,Yes,0,1,30,157500,66.30115608,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5046406,Male,Yes,Yes,No,No,No,No,0,2,20,382500,59.54400159,3.800214926,Working,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5046413,Male,Yes,Yes,No,Yes,No,No,0,2,24,270000,39.60656276,4.295776094,Working,Higher education,Married,House / apartment,Other,No,,
5046420,Female,Yes,Yes,No,No,No,Yes,0,2,15,112500,58.55561716,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046424,Male,Yes,Yes,No,No,No,No,0,2,11,225000,29.87330335,1.464780249,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5046432,Female,No,Yes,No,Yes,No,No,1,3,0,157500,38.63186787,13.63203899,Commercial associate,Higher education,Married,House / apartment,Laborers,No,,
5046437,Female,No,Yes,Yes,Yes,No,No,0,2,32,112500,58.02993901,10.71343012,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5046440,Male,Yes,Yes,No,Yes,No,No,0,2,16,157500,45.9502933,1.295030014,State servant,Higher education,Married,House / apartment,Core staff,No,,
5046444,Female,No,No,No,No,No,No,0,2,42,67500,44.80858608,0.295693957,Working,Secondary / secondary special,Married,With parents,Cleaning staff,No,,
5046448,Male,Yes,No,No,No,No,No,1,3,8,405000,33.34496944,1.464780249,Commercial associate,Higher education,Married,House / apartment,Managers,No,,
5046458,Female,No,Yes,No,No,No,Yes,0,1,46,45000,64.86649281,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,No,,
5046469,Male,No,Yes,No,No,No,No,0,2,51,180000,41.63808976,14.54649993,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5046478,Female,No,Yes,Yes,Yes,No,No,0,2,10,216000,54.61850688,12.71484014,State servant,Higher education,Married,House / apartment,Core staff,Yes,,
5046480,Male,Yes,Yes,No,No,No,No,0,2,16,292500,27.32431193,0.961005359,Commercial associate,Secondary / secondary special,Married,With parents,Drivers,No,,
5046483,Female,No,Yes,No,No,No,No,1,3,10,67500,30.50028406,2.713265844,Working,Higher education,Married,House / apartment,Managers,Yes,,
5046487,Male,Yes,No,No,Yes,No,No,3,5,11,180000,43.12751117,2.403882352,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5046488,Female,Yes,No,No,No,No,No,2,3,5,135000,29.09026195,4.657179819,Commercial associate,Secondary / secondary special,Separated,House / apartment,Security staff,No,,
5046490,Male,No,Yes,No,No,No,No,0,1,3,112500,23.86907329,2.069857697,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,No,,
5046493,Female,No,Yes,No,No,No,Yes,0,2,25,180000,59.01284763,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046497,Female,Yes,Yes,No,No,No,No,1,3,38,135000,40.21164021,2.151994907,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5046500,Female,No,Yes,No,No,No,No,0,1,36,256500,53.67392897,2.655769797,Commercial associate,Higher education,Separated,House / apartment,Managers,No,,
5046510,Male,No,Yes,No,No,No,No,1,3,46,157500,36.45249389,1.489421412,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,No,,
5046523,Female,No,Yes,No,No,No,No,1,3,27,81000,41.17538348,3.986392602,Working,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5046525,Female,Yes,Yes,No,No,No,No,0,2,51,67500,53.20574687,10.65593407,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5046531,Male,Yes,No,No,No,No,Yes,0,2,18,202500,55.29203201,0,Pensioner,Higher education,Married,House / apartment,Other,Yes,,
5046538,Male,Yes,Yes,No,No,No,No,1,3,45,373500,35.595529,3.321081199,State servant,Higher education,Married,Office apartment,Core staff,No,,
5046543,Female,No,Yes,No,No,No,No,1,3,30,148500,41.29585139,2.319007235,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,No,,
5046550,Female,No,Yes,Yes,Yes,No,No,0,1,32,90000,49.63825404,1.823446067,Working,Higher education,Separated,House / apartment,Laborers,No,,
5046555,Male,Yes,Yes,No,No,No,No,0,2,16,360000,47.24258541,13.31991759,Working,Higher education,Married,House / apartment,Laborers,No,,
5046557,Female,Yes,Yes,No,Yes,No,No,0,2,39,256500,38.68936392,7.321163337,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,No,,
5046561,Male,Yes,Yes,No,No,No,Yes,0,2,28,135000,58.48990739,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5046564,Male,No,No,No,No,Yes,No,1,3,54,337500,48.16799797,6.488839607,Commercial associate,Higher education,Married,House / apartment,Managers,No,,
5047636,Female,No,Yes,No,Yes,No,No,3,5,23,202500,35.32995202,3.844021438,State servant,Higher education,Married,House / apartment,Core staff,No,,
5047647,Female,No,Yes,No,Yes,No,No,1,3,30,247500,30.7521715,1.26217513,Commercial associate,Higher education,Married,House / apartment,Accountants,No,,
5047650,Female,Yes,No,No,No,No,No,1,2,55,162000,40.48269301,12.59711014,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,No,,
5047665,Female,No,Yes,No,No,No,No,1,3,4,67500,51.69168429,11.26374943,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5047667,Female,No,No,No,No,No,No,0,2,7,90000,23.84717003,1.429187458,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,No,,
5047668,Female,No,No,Yes,Yes,Yes,No,1,3,27,180000,38.51961368,6.844767517,State servant,Higher education,Married,House / apartment,Core staff,No,,
5047679,Male,Yes,Yes,Yes,Yes,No,No,0,2,3,135000,24.84650609,1.681074902,Working,Higher education,Married,House / apartment,Sales staff,No,,
5047688,Female,No,Yes,Yes,Yes,No,No,0,2,11,99000,52.83612942,13.17754642,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5047690,Female,No,Yes,No,No,No,No,3,5,3,103500,42.41291745,8.09599102,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,No,,
5047692,Male,Yes,Yes,Yes,Yes,No,No,0,2,9,157500,59.88623996,12.84352177,Working,Higher education,Married,House / apartment,Laborers,No,,
5047694,Female,No,No,No,Yes,No,No,0,2,50,202500,25.40230121,0.928150475,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,No,,
5047699,Female,Yes,Yes,No,No,Yes,No,0,1,23,112500,32.03077407,2.513398632,Working,Higher education,Single / not married,House / apartment,Other,No,,
5047703,Male,No,Yes,No,Yes,No,No,0,2,58,135000,37.65443507,13.17754642,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5047704,Female,No,Yes,No,No,No,No,2,3,50,157500,40.29377742,4.095908882,Working,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5047708,Female,No,Yes,Yes,Yes,No,No,0,2,49,76500,48.6854624,9.01045196,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5047723,Female,No,No,No,No,No,No,0,2,49,85500,39.4641916,3.43059748,Working,Higher education,Married,House / apartment,Accountants,No,,
5047726,Female,No,Yes,No,No,No,No,0,1,35,157500,48.23644565,10.26167546,Working,Higher education,Separated,House / apartment,Other,No,,
5047729,Female,No,Yes,No,No,No,No,1,3,42,112500,39.48883276,12.51497293,State servant,Incomplete higher,Married,House / apartment,Accountants,No,,
5047731,Female,No,Yes,No,No,No,Yes,0,1,51,202500,59.75208252,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,No,,
5047737,Male,Yes,Yes,No,No,Yes,No,0,1,2,135000,23.92109352,1.010287686,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,No,,
5047745,Female,No,Yes,No,No,No,No,2,4,49,157500,27.61453007,4.596945865,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5047759,Male,No,Yes,No,No,No,No,2,4,52,135000,35.40661341,1.596199785,Commercial associate,Higher education,Married,House / apartment,Laborers,No,,
5047761,Female,No,No,No,No,No,No,0,2,50,135000,43.82841537,0.4298514,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,No,,
5047766,Female,No,Yes,No,Yes,No,Yes,0,2,5,81000,55.86699248,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5047768,Male,No,Yes,No,No,No,Yes,0,2,23,157500,64.77887979,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5047771,Female,No,Yes,No,No,No,No,0,1,4,157500,39.22051788,0.758400241,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,No,,
5047775,Female,No,Yes,No,Yes,No,No,0,1,51,225000,54.02711897,10.68057523,Commercial associate,Secondary / secondary special,Separated,House / apartment,Private service staff,Yes,,
5047777,Female,Yes,No,No,No,No,Yes,0,2,21,135000,55.19346735,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5047778,Female,No,Yes,No,No,No,No,1,3,21,157500,40.41150742,0.596863728,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5047784,Female,Yes,Yes,Yes,Yes,No,No,0,2,30,225000,32.52359734,0.843275358,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,No,,
5047787,Female,Yes,Yes,No,No,No,No,0,2,11,225000,28.63029357,2.68041096,Commercial associate,Higher education,Married,House / apartment,Other,No,,
5047796,Female,No,Yes,No,No,No,No,1,3,12,112500,33.20259827,2.176636071,Student,Secondary / secondary special,Civil marriage,House / apartment,Laborers,No,,
5047801,Female,No,Yes,No,Yes,No,No,1,3,31,90000,38.39640787,1.010287686,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5047803,Male,No,Yes,No,No,No,No,0,1,11,135000,46.91951238,1.681074902,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,No,,
5047807,Female,Yes,No,Yes,Yes,No,No,0,2,51,103500,39.08636043,7.011779845,Working,Higher education,Married,House / apartment,Sales staff,No,,
5047814,Female,Yes,No,No,No,No,No,0,2,58,135000,28.59743869,0.681738845,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5047835,Male,Yes,Yes,No,No,No,No,0,2,35,315000,59.88076415,2.68041096,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5047853,Male,Yes,Yes,No,No,No,No,1,3,52,292500,34.41275317,9.095327077,Commercial associate,Higher education,Married,House / apartment,Other,No,,
5047876,Female,No,Yes,No,Yes,No,No,2,4,32,405000,50.53902544,11.34862454,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5047884,Female,Yes,Yes,No,No,No,No,1,3,25,76500,39.5052602,7.096654962,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,No,,
5047887,Male,Yes,Yes,No,No,No,No,2,4,43,225000,37.04935762,10.59570012,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
